1,1,25,226802,7,40, Private, 11th, Never-married, Black, Male, <=50K
8534,8534,30,185384,9,50, State-gov, HS-grad, Divorced, White, Female, <=50K
8535,8535,20,87867,10,40, Private, Some-college, Never-married, White, Male, <=50K
8536,8536,40,111779,7,36, Private, 11th, Divorced, Black, Female, <=50K
8537,8537,37,185556,9,35, Local-gov, HS-grad, Separated, White, Male, <=50K
8538,8538,56,59469,4,40, Private, 7th-8th, Married-civ-spouse, White, Male, <=50K
8539,8539,63,164435,10,50, Private, Some-college, Married-civ-spouse, White, Male, <=50K
8540,8540,25,259336,9,40, Private, HS-grad, Never-married, White, Male, <=50K
8541,8541,40,277488,9,40, Self-emp-not-inc, HS-grad, Separated, White, Male, <=50K
8542,8542,53,104258,6,40, Private, 10th, Married-civ-spouse, White, Male, <=50K
8543,8543,23,141427,13,40, Private, Bachelors, Never-married, Black, Female, <=50K
8544,8544,32,267052,6,40, Private, 10th, Never-married, Black, Female, <=50K
8545,8545,33,114764,10,40, Private, Some-college, Divorced, White, Female, <=50K
8546,8546,50,151143,9,40, Local-gov, HS-grad, Never-married, White, Female, <=50K
8547,8547,37,176357,10,40, Private, Some-college, Divorced, White, Male, <=50K
8548,8548,29,190303,13,15, Private, Bachelors, Divorced, White, Male, <=50K
8549,8549,28,220692,10,40, Private, Some-college, Never-married, Black, Female, <=50K
8550,8550,46,181970,10,40, Private, Some-college, Married-civ-spouse, White, Male, >50K
8551,8551,42,263339,9,40, Private, HS-grad, Married-civ-spouse, White, Male, >50K
8552,8552,21,83704,5,30, Self-emp-not-inc, 9th, Never-married, White, Male, <=50K
8553,8553,24,324960,12,30, Private, Assoc-acdm, Never-married, White, Male, <=50K
8554,8554,53,96062,5,50, Private, 9th, Divorced, White, Male, <=50K
8555,8555,54,96678,9,45, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8556,8556,36,33435,11,40, Private, Assoc-voc, Divorced, White, Female, <=50K
8557,8557,52,399008,9,40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Black, Male, <=50K
8558,8558,71,159722,9,25, Private, HS-grad, Widowed, White, Female, <=50K
8559,8559,36,225172,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8560,8560,52,135033,4,40, Private, 7th-8th, Married-civ-spouse, White, Male, <=50K
8561,8561,38,179671,9,48, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8562,8562,56,182460,13,40, Private, Bachelors, Divorced, White, Male, <=50K
8563,8563,52,231196,9,40, Private, HS-grad, Married-civ-spouse, White, Male, >50K
8564,8564,55,181974,10,40, Private, Some-college, Divorced, White, Female, <=50K
8565,8565,31,326104,13,45, Private, Bachelors, Married-civ-spouse, White, Male, <=50K
8566,8566,51,126850,9,65, Self-emp-inc, HS-grad, Married-civ-spouse, White, Male, <=50K
8567,8567,23,33644,13,50, Private, Bachelors, Never-married, White, Female, <=50K
8568,8568,40,92649,12,40, Private, Assoc-acdm, Divorced, White, Female, <=50K
8569,8569,20,353696,10,28, Private, Some-college, Never-married, White, Male, <=50K
8570,8570,36,238342,10,40, Private, Some-college, Divorced, White, Male, <=50K
8571,8571,22,882849,13,35, Private, Bachelors, Never-married, White, Male, <=50K
8572,8572,49,318280,13,55, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, >50K
8573,8573,35,151322,13,55, Private, Bachelors, Married-civ-spouse, White, Male, >50K
8574,8574,31,111567,13,40, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, <=50K
8575,8575,43,279996,9,20, Private, HS-grad, Never-married, White, Male, <=50K
8576,8576,48,103743,10,70, Private, Some-college, Married-civ-spouse, White, Male, <=50K
8577,8577,53,30846,9,40, Private, HS-grad, Never-married, White, Male, <=50K
8578,8578,26,191393,9,40, Private, HS-grad, Never-married, Black, Male, <=50K
8579,8579,35,140564,10,40, State-gov, Some-college, Married-civ-spouse, White, Male, <=50K
8580,8580,37,243177,10,40, Federal-gov, Some-college, Never-married, Black, Female, <=50K
8581,8581,55,104996,9,15, Local-gov, HS-grad, Married-civ-spouse, White, Male, <=50K
8582,8582,27,191202,9,45, Local-gov, HS-grad, Never-married, White, Male, <=50K
8583,8583,47,247379,9,45, Private, HS-grad, Never-married, White, Male, <=50K
8584,8584,44,96129,13,40, Private, Bachelors, Married-civ-spouse, White, Male, >50K
8586,8586,24,125031,9,45, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8587,8587,23,183772,12,70, Private, Assoc-acdm, Never-married, White, Female, <=50K
8588,8588,37,78488,9,32, Private, HS-grad, Never-married, White, Female, <=50K
8589,8589,32,121058,9,60, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, <=50K
8590,8590,43,84673,14,38, Private, Masters, Divorced, White, Female, >50K
8591,8591,30,172830,13,40, Private, Bachelors, Never-married, White, Female, <=50K
8592,8592,36,307520,13,40, Private, Bachelors, Married-civ-spouse, Asian-Pac-Islander, Female, >50K
8593,8593,21,327797,10,40, Private, Some-college, Divorced, White, Female, <=50K
8594,8594,40,108945,9,32, Private, HS-grad, Divorced, White, Female, <=50K
8595,8595,52,164473,9,38, Private, HS-grad, Married-civ-spouse, White, Female, <=50K
8596,8596,40,144778,13,40, Private, Bachelors, Married-spouse-absent, White, Male, >50K
8597,8597,54,69477,14,60, Private, Masters, Married-civ-spouse, White, Male, >50K
8598,8598,45,137946,13,50, Private, Bachelors, Divorced, White, Male, <=50K
8599,8599,28,167737,13,50, Private, Bachelors, Widowed, White, Male, <=50K
8600,8600,30,195602,10,45, Private, Some-college, Married-civ-spouse, White, Male, <=50K
8601,8601,31,140206,9,40, Private, HS-grad, Married-civ-spouse, White, Male, >50K
8602,8602,42,272551,13,60, Self-emp-inc, Bachelors, Divorced, White, Female, >50K
8603,8603,24,114939,11,40, Private, Assoc-voc, Married-civ-spouse, White, Female, <=50K
8604,8604,45,265477,14,40, Local-gov, Masters, Married-civ-spouse, White, Male, >50K
8605,8605,51,252029,16,45, Local-gov, Doctorate, Divorced, White, Female, >50K
8606,8606,29,263786,13,40, Self-emp-inc, Bachelors, Never-married, White, Male, >50K
8607,8607,35,397877,9,40, Private, HS-grad, Never-married, White, Male, <=50K
8608,8608,24,316438,3,40, Private, 5th-6th, Never-married, White, Male, <=50K
8609,8609,34,283921,9,40, Local-gov, HS-grad, Married-civ-spouse, White, Male, <=50K
8610,8610,29,199903,9,20, Private, HS-grad, Never-married, White, Female, <=50K
8611,8611,42,339814,13,40, Private, Bachelors, Married-civ-spouse, White, Male, >50K
8613,8613,33,174215,13,55, Private, Bachelors, Never-married, White, Female, >50K
8614,8614,32,124420,9,40, Private, HS-grad, Never-married, White, Male, <=50K
8615,8615,34,289228,14,45, Private, Masters, Married-civ-spouse, White, Female, >50K
8616,8616,27,200610,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8617,8617,36,140327,9,35, Private, HS-grad, Married-civ-spouse, White, Female, >50K
8618,8618,39,86643,10,48, Local-gov, Some-college, Married-civ-spouse, White, Male, <=50K
8619,8619,33,226624,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8620,8620,48,365516,9,35, Private, HS-grad, Divorced, White, Female, <=50K
8621,8621,27,153288,10,40, Private, Some-college, Married-civ-spouse, White, Male, <=50K
8622,8622,33,235124,10,40, Private, Some-college, Married-civ-spouse, White, Male, <=50K
8623,8623,28,160731,9,40, Self-emp-inc, HS-grad, Never-married, White, Male, <=50K
8624,8624,17,230999,7,16, Private, 11th, Never-married, White, Female, <=50K
8625,8625,38,453663,9,44, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8626,8626,28,250967,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8628,8628,41,149102,9,40, Federal-gov, HS-grad, Never-married, White, Male, <=50K
8629,8629,42,226452,5,40, Private, 9th, Never-married, White, Female, <=50K
8630,8630,36,34378,4,60, Private, 7th-8th, Never-married, White, Male, <=50K
8631,8631,37,177277,14,40, Local-gov, Masters, Married-civ-spouse, White, Male, >50K
8632,8632,38,316470,13,40, Local-gov, Bachelors, Married-civ-spouse, White, Male, >50K
8633,8633,55,293104,10,40, Local-gov, Some-college, Married-civ-spouse, White, Male, <=50K
8634,8634,55,380357,13,60, Private, Bachelors, Married-civ-spouse, White, Male, >50K
8635,8635,36,101318,10,40, Private, Some-college, Married-spouse-absent, Asian-Pac-Islander, Female, >50K
8637,8637,52,131662,13,45, Private, Bachelors, Divorced, White, Female, <=50K
8638,8638,20,163333,9,20, Private, HS-grad, Never-married, White, Female, <=50K
8639,8639,43,71738,10,40, Private, Some-college, Married-civ-spouse, White, Male, >50K
8640,8640,35,141276,9,40, Private, HS-grad, Never-married, Black, Female, <=50K
8641,8641,61,242552,3,37, Private, 5th-6th, Married-civ-spouse, White, Female, <=50K
8642,8642,30,246439,12,60, Private, Assoc-acdm, Married-civ-spouse, White, Male, <=50K
8643,8643,38,81232,13,40, Federal-gov, Bachelors, Married-civ-spouse, White, Male, >50K
8644,8644,31,157568,10,40, Private, Some-college, Never-married, White, Male, <=50K
8645,8645,21,117476,10,40, Private, Some-college, Never-married, White, Male, <=50K
8646,8646,28,198201,9,40, State-gov, HS-grad, Married-civ-spouse, Black, Male, <=50K
8647,8647,57,167483,11,50, Private, Assoc-voc, Divorced, White, Female, <=50K
8648,8648,19,150384,9,40, Self-emp-inc, HS-grad, Never-married, White, Male, <=50K
8650,8650,34,33678,13,35, Private, Bachelors, Married-civ-spouse, White, Male, <=50K
8651,8651,42,180985,11,52, Private, Assoc-voc, Married-civ-spouse, White, Male, <=50K
8652,8652,36,101192,9,40, Private, HS-grad, Married-civ-spouse, White, Male, >50K
8653,8653,33,207561,13,40, Private, Bachelors, Never-married, Black, Male, <=50K
8654,8654,32,105749,15,40, Private, Prof-school, Married-civ-spouse, White, Male, >50K
8655,8655,41,443508,16,60, Self-emp-inc, Doctorate, Married-civ-spouse, White, Male, >50K
8656,8656,23,249087,13,40, Private, Bachelors, Never-married, White, Female, <=50K
8657,8657,31,279231,11,40, Local-gov, Assoc-voc, Divorced, White, Male, <=50K
8658,8658,38,180477,6,40, Private, 10th, Never-married, White, Male, <=50K
8659,8659,51,144522,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8660,8660,36,248263,9,40, Local-gov, HS-grad, Never-married, White, Female, <=50K
8662,8662,57,102442,10,40, Private, Some-college, Divorced, White, Female, <=50K
8663,8663,20,262877,9,55, Private, HS-grad, Never-married, White, Female, <=50K
8664,8664,66,325537,13,40, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, >50K
8665,8665,22,161638,9,40, Private, HS-grad, Never-married, White, Female, <=50K
8666,8666,46,24367,6,99, Self-emp-not-inc, 10th, Married-civ-spouse, White, Male, >50K
8667,8667,38,108140,14,50, Private, Masters, Married-civ-spouse, White, Male, >50K
8669,8669,43,504423,14,60, Self-emp-inc, Masters, Married-civ-spouse, Asian-Pac-Islander, Male, >50K
8670,8670,37,264700,9,35, Private, HS-grad, Married-civ-spouse, Black, Female, <=50K
8671,8671,22,335067,13,20, Private, Bachelors, Never-married, White, Male, <=50K
8672,8672,58,153551,9,23, Private, HS-grad, Divorced, White, Female, <=50K
8673,8673,43,186077,9,40, Private, HS-grad, Widowed, Black, Male, <=50K
8674,8674,55,85001,14,38, Local-gov, Masters, Married-spouse-absent, White, Female, <=50K
8675,8675,45,216999,9,40, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, <=50K
8676,8676,48,107231,13,55, Private, Bachelors, Married-civ-spouse, White, Male, >50K
8677,8677,36,52870,13,50, Self-emp-not-inc, Bachelors, Married-civ-spouse, White, Male, >50K
8678,8678,73,228899,4,99, Self-emp-not-inc, 7th-8th, Never-married, White, Female, <=50K
8679,8679,29,90956,9,40, Local-gov, HS-grad, Married-civ-spouse, White, Male, <=50K
8680,8680,36,186934,9,50, Private, HS-grad, Married-civ-spouse, White, Male, >50K
8681,8681,57,37394,13,50, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, >50K
8683,8683,32,185177,11,40, Private, Assoc-voc, Separated, White, Male, <=50K
8684,8684,34,312055,13,40, Private, Bachelors, Never-married, White, Male, >50K
8685,8685,20,176262,12,20, Private, Assoc-acdm, Never-married, White, Female, <=50K
8686,8686,51,161482,9,40, Self-emp-inc, HS-grad, Married-civ-spouse, White, Female, <=50K
8687,8687,51,373448,10,40, Private, Some-college, Married-civ-spouse, White, Male, <=50K
8688,8688,45,277630,10,48, Self-emp-not-inc, Some-college, Divorced, Black, Male, <=50K
8689,8689,68,150904,9,35, Self-emp-not-inc, HS-grad, Widowed, White, Female, <=50K
8690,8690,73,187334,10,40, Private, Some-college, Married-civ-spouse, White, Male, <=50K
8691,8691,18,328937,4,20, Private, 7th-8th, Never-married, Black, Male, <=50K
8692,8692,35,132879,9,40, Local-gov, HS-grad, Married-civ-spouse, White, Male, <=50K
8693,8693,58,49159,9,40, Private, HS-grad, Married-civ-spouse, White, Female, >50K
8694,8694,38,133299,9,55, Private, HS-grad, Never-married, White, Male, <=50K
8696,8696,31,176430,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8697,8697,18,211344,9,40, Private, HS-grad, Never-married, White, Male, <=50K
8698,8698,35,162302,10,32, Private, Some-college, Never-married, White, Female, <=50K
8699,8699,51,229225,14,18, Private, Masters, Divorced, Black, Female, >50K
8700,8700,49,77404,10,44, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, >50K
8701,8701,51,202044,13,55, Local-gov, Bachelors, Never-married, White, Female, <=50K
8702,8702,28,94128,9,40, Private, HS-grad, Never-married, White, Male, <=50K
8704,8704,32,94041,13,40, Private, Bachelors, Never-married, White, Male, >50K
8705,8705,50,322840,11,40, State-gov, Assoc-voc, Married-civ-spouse, White, Male, >50K
8706,8706,47,746660,13,40, Federal-gov, Bachelors, Married-civ-spouse, Black, Male, >50K
8707,8707,54,84587,9,38, Private, HS-grad, Married-civ-spouse, Asian-Pac-Islander, Male, <=50K
8708,8708,41,33126,11,45, Private, Assoc-voc, Never-married, White, Male, <=50K
8709,8709,29,247445,9,40, Private, HS-grad, Separated, White, Male, <=50K
8710,8710,52,210377,6,40, Self-emp-not-inc, 10th, Married-civ-spouse, Black, Female, <=50K
8712,8712,33,327112,14,60, Private, Masters, Married-civ-spouse, White, Male, >50K
8713,8713,37,188563,9,55, Self-emp-not-inc, HS-grad, Married-civ-spouse, White, Male, <=50K
8715,8715,27,26326,11,40, Private, Assoc-voc, Divorced, Amer-Indian-Eskimo, Female, <=50K
8716,8716,46,145636,9,50, Private, HS-grad, Married-civ-spouse, White, Male, >50K
8717,8717,45,255456,14,50, State-gov, Masters, Married-civ-spouse, Asian-Pac-Islander, Male, >50K
8718,8718,35,196373,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8719,8719,32,167476,9,45, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8720,8720,32,59083,9,60, State-gov, HS-grad, Married-civ-spouse, White, Male, >50K
8721,8721,36,186934,10,55, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, <=50K
8723,8723,33,373043,9,34, Federal-gov, HS-grad, Never-married, Black, Male, <=50K
8724,8724,51,250423,10,40, Private, Some-college, Married-spouse-absent, White, Male, <=50K
8725,8725,29,334032,10,40, Private, Some-college, Never-married, White, Male, <=50K
8726,8726,29,89487,9,40, State-gov, HS-grad, Married-civ-spouse, White, Male, <=50K
8727,8727,52,230205,10,32, Private, Some-college, Never-married, Black, Female, <=50K
8728,8728,33,212980,9,40, Private, HS-grad, Divorced, Black, Female, <=50K
8729,8729,32,351770,10,40, Private, Some-college, Divorced, White, Female, <=50K
8730,8730,35,167482,9,40, State-gov, HS-grad, Never-married, White, Male, <=50K
8731,8731,23,42251,13,40, Private, Bachelors, Never-married, White, Female, <=50K
8732,8732,56,52822,10,70, Self-emp-not-inc, Some-college, Married-civ-spouse, White, Male, <=50K
8733,8733,41,229472,9,40, Private, HS-grad, Never-married, White, Female, <=50K
8734,8734,33,93034,11,40, Private, Assoc-voc, Married-civ-spouse, Asian-Pac-Islander, Male, <=50K
8735,8735,35,415167,13,60, Private, Bachelors, Married-civ-spouse, White, Male, >50K
8736,8736,76,161182,10,20, Self-emp-not-inc, Some-college, Widowed, White, Male, <=50K
8737,8737,38,166549,9,50, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8738,8738,42,36296,9,40, Private, HS-grad, Divorced, White, Male, <=50K
8739,8739,45,272442,14,50, Private, Masters, Married-civ-spouse, White, Male, >50K
8740,8740,22,366139,10,40, Private, Some-college, Married-civ-spouse, White, Female, <=50K
8741,8741,30,127651,13,65, Self-emp-inc, Bachelors, Married-civ-spouse, White, Male, >50K
8742,8742,59,158077,10,40, Private, Some-college, Divorced, White, Female, <=50K
8743,8743,33,154950,13,50, Private, Bachelors, Married-civ-spouse, White, Male, <=50K
8744,8744,30,197886,12,40, Local-gov, Assoc-acdm, Never-married, White, Male, <=50K
8745,8745,43,211518,9,40, Private, HS-grad, Divorced, White, Female, <=50K
8746,8746,26,214303,9,20, Private, HS-grad, Never-married, White, Female, <=50K
8747,8747,34,154120,14,60, Private, Masters, Married-civ-spouse, White, Male, >50K
8748,8748,53,186303,9,40, Private, HS-grad, Never-married, White, Male, <=50K
8749,8749,26,488459,10,40, Private, Some-college, Never-married, White, Female, <=50K
8750,8750,66,423883,9,40, Private, HS-grad, Married-civ-spouse, White, Male, <=50K
8751,8751,34,117963,5,45, Private, 9th, Married-civ-spouse, White, Male, <=50K
8752,8752,57,38430,4,40, Self-emp-not-inc, 7th-8th, Widowed, White, Male, <=50K
8753,8753,30,176969,9,40, Private, HS-grad, Divorced, White, Male, <=50K
8755,8755,23,212407,13,25, Private, Bachelors, Never-married, White, Male, <=50K
8756,8756,35,110075,14,50, Local-gov, Masters, Married-civ-spouse, White, Female, >50K
